model, dataset, max_depth, train_score0, train_score1, train_score2, test_score0, test_score1, test_score2, train_time0, train_time1, train_time2, hyperparameter0, hyperparameter1, hyperparameter2
SOCT-benders-last-10, blood_transfusion, 2, 0.785140562248996, 0.7875751503006012, 0.781563126252505, 0.76, 0.7630522088353414, 0.7630522088353414, 601.9060505079979, 601.1441014650045, 601.2036214830005, 2, 3, 2
SOCT-benders-last-10, blood_transfusion, 3, 0.7751004016064257, 0.7895791583166333, 0.7875751503006012, 0.76, 0.7630522088353414, 0.7590361445783133, 602.1707703720022, 602.6840683900082, 607.5789631469961, 7, 7, 7
SOCT-benders-last-10, blood_transfusion, 4, 0.7730923694779116, 0.7675350701402806, 0.7835671342685371, 0.756, 0.7670682730923695, 0.7670682730923695, 623.350644021004, 602.7199999160075, 612.9430313409975, 15, 15, 5
SOCT-benders-last-10, ionosphere, 2, 1.0, 1.0, 1.0, 0.8717948717948718, 0.8547008547008547, 0.8803418803418803, 1.4813618769985624, 0.9217042219970608, 0.7839836329949321, 2, 2, 2
SOCT-benders-last-10, ionosphere, 3, 1.0, 1.0, 1.0, 0.8547008547008547, 0.8547008547008547, 0.8803418803418803, 1.3007050610031001, 1.482408616997418, 1.0768311269930564, 3, 3, 3
SOCT-benders-last-10, ionosphere, 4, 1.0, 1.0, 1.0, 0.8547008547008547, 0.8632478632478633, 0.8803418803418803, 1.8368275969987735, 2.071974295002292, 1.5180352960014716, 5, 5, 5
SOCT-benders-last-10, parkinsons, 2, 1.0, 1.0, 1.0, 0.8, 0.7692307692307693, 0.8615384615384616, 0.546870892008883, 0.48846069400315173, 0.9307486909965519, 3, 3, 2
SOCT-benders-last-10, parkinsons, 3, 1.0, 1.0, 1.0, 0.8461538461538461, 0.7076923076923077, 0.7692307692307693, 1.282188772005611, 11.855397411010927, 0.7145018970040837, 3, 3, 3
SOCT-benders-last-10, parkinsons, 4, 1.0, 1.0, 1.0, 0.9076923076923077, 0.8307692307692308, 0.8153846153846154, 1.084486840001773, 1.5210618240089389, 0.9851475339964963, 5, 5, 5
SOCT-init-1, balance_scale, 2, 1.0, 1.0, 1.0, 0.9712918660287081, 0.9855769230769231, 0.9423076923076923, 1.3923276029963745, 1.5160960659995908, 1.4650572130049113, 2, 2, 2
SOCT-init-1, balance_scale, 3, 1.0, 1.0, 1.0, 0.9712918660287081, 0.9855769230769231, 0.9423076923076923, 2.1775590750039555, 2.234707947005518, 2.2816027130029397, 3, 3, 3
SOCT-init-1, balance_scale, 4, 1.0, 1.0, 1.0, 0.9712918660287081, 0.9855769230769231, 0.9423076923076923, 3.4411327690031612, 3.5570538900065003, 3.510716989010689, 5, 5, 5
SOCT-init-1, congressional_voting_records, 2, 1.0, 1.0, 1.0, 0.9448275862068966, 0.9517241379310345, 0.9241379310344827, 0.7134258849982871, 0.6085750570055097, 0.605178589001298, 2, 2, 2
SOCT-init-1, congressional_voting_records, 3, 1.0, 1.0, 1.0, 0.9448275862068966, 0.9517241379310345, 0.9241379310344827, 1.2662079669971718, 1.2314552110037766, 1.2337036749959225, 3, 3, 3
SOCT-init-1, congressional_voting_records, 4, 1.0, 1.0, 1.0, 0.9448275862068966, 0.9517241379310345, 0.9241379310344827, 2.7759868319990346, 2.4373574789933627, 2.4383994139934657, 5, 5, 5
SOCT-init-1, soybean_small, 2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2799230860109674, 0.2846788570022909, 0.30173633599770255, 3, 3, 3
SOCT-init-1, soybean_small, 3, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4451079129939899, 0.43464975399547257, 0.4521910379990004, 3, 3, 3
SOCT-init-1, soybean_small, 4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6034183299925644, 0.5932704920123797, 0.590908603000571, 5, 5, 5
SOCT-init-1, iris, 2, 1.0, 0.99, 0.99, 0.98, 0.98, 0.94, 0.3706228969967924, 0.624466481996933, 0.575419001004775, 2, 2, 2
SOCT-init-1, iris, 3, 1.0, 1.0, 1.0, 0.98, 0.96, 0.94, 0.5054749260016251, 0.8169870739948237, 1.6851174929906847, 3, 3, 7
SOCT-init-1, iris, 4, 1.0, 1.0, 1.0, 0.98, 0.96, 0.96, 0.6536273600067943, 0.876233172006323, 2.3777767659921665, 5, 15, 5
SOCT-init-1, wine, 2, 1.0, 1.0, 1.0, 0.9833333333333333, 0.9491525423728814, 1.0, 0.3393405060051009, 0.34295647899853066, 0.3382680100039579, 2, 2, 2
SOCT-init-1, wine, 3, 1.0, 1.0, 1.0, 0.9833333333333333, 0.9491525423728814, 1.0, 0.5278238469909411, 0.5155187289929017, 0.5165742200042587, 3, 3, 3
SOCT-init-1, wine, 4, 1.0, 1.0, 1.0, 0.9833333333333333, 0.9491525423728814, 1.0, 0.8490582550002728, 0.8121259009931237, 0.8189264069951605, 5, 5, 5
SOCT-init-1, breast_cancer, 2, 1.0, 1.0, 1.0, 0.9263157894736842, 0.9368421052631579, 0.9788359788359788, 2.9364226839970797, 0.8108984120044624, 1.0603622190101305, 2, 2, 2
SOCT-init-1, breast_cancer, 3, 1.0, 1.0, 1.0, 0.9368421052631579, 0.9368421052631579, 0.9788359788359788, 1.901398591013276, 1.849462357989978, 1.828349806004553, 3, 3, 3
SOCT-init-1, breast_cancer, 4, 1.0, 1.0, 1.0, 0.9368421052631579, 0.9368421052631579, 0.9788359788359788, 3.6799906809901586, 3.53530335900723, 3.7217930470069405, 5, 5, 5
SOCT-init-1, banknote_authentication, 2, 1.0, 1.0, 1.0, 1.0, 0.9978118161925602, 1.0, 1.4087403230078053, 22.554090556994197, 1.7715984560054494, 2, 2, 3
SOCT-init-1, banknote_authentication, 3, 1.0, 1.0, 1.0, 1.0, 0.9978118161925602, 1.0, 2.6666447000025073, 14.032626517990138, 3.428472719999263, 3, 3, 3
SOCT-init-1, banknote_authentication, 4, 1.0, 1.0, 1.0, 1.0, 0.9912472647702407, 1.0, 4.757657673006179, 13.333395344001474, 5.947606952991919, 5, 15, 15
SOCT-init-1, blood_transfusion, 2, 0.7931726907630522, 0.8136272545090181, 0.8036072144288577, 0.804, 0.7751004016064257, 0.7590361445783133, 601.4441848720016, 601.4028364139958, 601.3991093030054, 3, 3, 3
SOCT-init-1, blood_transfusion, 3, 0.785140562248996, 0.8136272545090181, 0.8096192384769539, 0.764, 0.7831325301204819, 0.7630522088353414, 602.2322283230023, 602.3506559999951, 602.2379674630065, 3, 7, 3
SOCT-init-1, blood_transfusion, 4, 0.7891566265060241, 0.8036072144288577, 0.7835671342685371, 0.76, 0.7590361445783133, 0.7670682730923695, 603.521069622002, 603.6360640790081, 603.5208863340085, 15, 15, 10
SOCT-init-1, ionosphere, 2, 1.0, 1.0, 1.0, 0.8803418803418803, 0.8803418803418803, 0.8803418803418803, 8.385701240011258, 1.2106509460136294, 0.9824262750043999, 2, 2, 2
SOCT-init-1, ionosphere, 3, 1.0, 1.0, 1.0, 0.8547008547008547, 0.8717948717948718, 0.8803418803418803, 1.8683958530018572, 2.114842167007737, 1.5049865249893628, 3, 3, 3
SOCT-init-1, ionosphere, 4, 1.0, 1.0, 1.0, 0.8547008547008547, 0.8632478632478633, 0.8803418803418803, 2.8995013210223988, 3.0269419790129177, 2.5050529980217107, 5, 5, 5
SOCT-init-1, parkinsons, 2, 1.0, 1.0, 1.0, 0.8615384615384616, 0.8923076923076924, 0.7384615384615385, 2.7756102670100518, 2.1501874679815955, 2.276327515981393, 3, 2, 2
SOCT-init-1, parkinsons, 3, 1.0, 1.0, 1.0, 0.8923076923076924, 0.7692307692307693, 0.8461538461538461, 6.254675539996242, 5.590708599018399, 3.6647494139906485, 3, 3, 3
SOCT-init-1, parkinsons, 4, 1.0, 1.0, 1.0, 0.9076923076923077, 0.7692307692307693, 0.8153846153846154, 1.5143117849947885, 2.536574075988028, 1.4153230150113814, 5, 5, 5
SOCT-init-5, balance_scale, 2, 1.0, 1.0, 1.0, 0.9712918660287081, 0.9855769230769231, 0.9423076923076923, 1.5362244759744499, 1.435113701998489, 1.3958464419993106, 2, 2, 2
SOCT-init-5, balance_scale, 3, 1.0, 1.0, 1.0, 0.9712918660287081, 0.9855769230769231, 0.9423076923076923, 2.1063872550148517, 2.1605567329970654, 2.2966651449969504, 3, 3, 3
SOCT-init-5, balance_scale, 4, 1.0, 1.0, 1.0, 0.9712918660287081, 0.9855769230769231, 0.9423076923076923, 3.291981943999417, 3.729003621992888, 3.816603433981072, 5, 5, 5
SOCT-init-5, congressional_voting_records, 2, 1.0, 1.0, 1.0, 0.9448275862068966, 0.9517241379310345, 0.9241379310344827, 0.7763618349854369, 0.6121439490234479, 0.60445355399861, 2, 2, 2
SOCT-init-5, congressional_voting_records, 3, 1.0, 1.0, 1.0, 0.9448275862068966, 0.9517241379310345, 0.9241379310344827, 1.2427506200037897, 1.2302469440037385, 1.2411163090146147, 3, 3, 3
SOCT-init-5, congressional_voting_records, 4, 1.0, 1.0, 1.0, 0.9448275862068966, 0.9517241379310345, 0.9241379310344827, 2.774307312007295, 2.448348187986994, 2.4352276790014002, 5, 5, 5
SOCT-init-5, soybean_small, 2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.281511948996922, 0.28791575101786293, 0.3013850719726179, 3, 3, 3
SOCT-init-5, soybean_small, 3, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.44683029199950397, 0.43307538400404155, 0.4506112709932495, 3, 3, 3
SOCT-init-5, soybean_small, 4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.604065466002794, 0.5928149970131926, 0.6166066089936066, 5, 5, 5
SOCT-init-5, iris, 2, 1.0, 0.99, 0.99, 0.98, 0.98, 0.94, 0.3705480970093049, 0.6191874560026918, 0.5512519790208898, 2, 2, 2
SOCT-init-5, iris, 3, 1.0, 1.0, 1.0, 0.98, 0.96, 0.96, 0.5048275340232067, 0.8378040009993128, 0.8706983010051772, 3, 3, 7
SOCT-init-5, iris, 4, 1.0, 1.0, 1.0, 0.98, 0.96, 0.96, 0.673410187009722, 0.8489570709934924, 3.2222071920114104, 5, 15, 5
SOCT-init-5, wine, 2, 1.0, 1.0, 1.0, 0.9833333333333333, 0.9491525423728814, 1.0, 0.33693805400980636, 0.3455534309905488, 0.3451211039791815, 2, 2, 2
SOCT-init-5, wine, 3, 1.0, 1.0, 1.0, 0.9833333333333333, 0.9491525423728814, 1.0, 0.5286432580032852, 0.5180160059826449, 0.517078054981539, 3, 3, 3
SOCT-init-5, wine, 4, 1.0, 1.0, 1.0, 0.9833333333333333, 0.9491525423728814, 1.0, 0.8479789470147807, 0.838232384994626, 0.8224570599850267, 5, 5, 5
SOCT-init-5, breast_cancer, 2, 1.0, 1.0, 1.0, 0.9263157894736842, 0.9368421052631579, 0.9788359788359788, 2.7386338810028974, 0.7957600959925912, 1.0443538000108674, 2, 2, 2
SOCT-init-5, breast_cancer, 3, 1.0, 1.0, 1.0, 0.9368421052631579, 0.9368421052631579, 0.9788359788359788, 2.008989067020593, 1.9811605789873283, 1.924625059007667, 3, 3, 3
SOCT-init-5, breast_cancer, 4, 1.0, 1.0, 1.0, 0.9368421052631579, 0.9368421052631579, 0.9788359788359788, 3.7065531729895156, 3.577279055985855, 3.7662377129890956, 5, 5, 5
SOCT-init-5, banknote_authentication, 2, 1.0, 1.0, 1.0, 1.0, 0.9978118161925602, 1.0, 1.4410080570087302, 129.1624988859985, 2.4151435189996846, 2, 3, 3
SOCT-init-5, banknote_authentication, 3, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.210111311986111, 35.114042367989896, 3.25513650701032, 3, 3, 7
SOCT-init-5, banknote_authentication, 4, 1.0, 1.0, 1.0, 1.0, 0.9956236323851203, 1.0, 4.639082356996369, 8.699447956983931, 8.396652027993696, 5, 15, 15
SOCT-init-5, blood_transfusion, 2, 0.7811244979919679, 0.7915831663326653, 0.8096192384769539, 0.76, 0.7590361445783133, 0.7469879518072289, 601.6292739240162, 601.7863949559978, 601.7998129250191, 2, 3, 3
SOCT-init-5, blood_transfusion, 3, 0.7931726907630522, 0.7915831663326653, 0.8216432865731463, 0.78, 0.7670682730923695, 0.7309236947791165, 602.4870494119823, 602.5197545429983, 602.4903700540017, 3, 3, 5
SOCT-init-5, blood_transfusion, 4, 0.7931726907630522, 0.7835671342685371, 0.8236472945891784, 0.772, 0.7550200803212851, 0.7670682730923695, 603.7452374509885, 603.9230775070027, 603.7670973270142, 10, 5, 5
SOCT-init-5, ionosphere, 2, 1.0, 1.0, 1.0, 0.8974358974358975, 0.8803418803418803, 0.8803418803418803, 14.704648301994894, 1.2006391059840098, 0.9802936729975045, 2, 2, 2
SOCT-init-5, ionosphere, 3, 1.0, 1.0, 1.0, 0.8547008547008547, 0.8717948717948718, 0.8803418803418803, 2.193649508000817, 2.124447555979714, 1.5098905279883184, 3, 3, 3
SOCT-init-5, ionosphere, 4, 1.0, 1.0, 1.0, 0.8547008547008547, 0.8632478632478633, 0.8803418803418803, 3.140399439027533, 3.044978143007029, 2.4793474749894813, 5, 5, 5
SOCT-init-5, parkinsons, 2, 1.0, 1.0, 1.0, 0.8923076923076924, 0.8461538461538461, 0.8615384615384616, 2.936563428986119, 0.9267941790167242, 3.0135364329908043, 3, 2, 2
SOCT-init-5, parkinsons, 3, 1.0, 1.0, 1.0, 0.8307692307692308, 0.8769230769230769, 0.8307692307692308, 9.973135993001051, 1.2716865249967668, 3.898508628975833, 3, 3, 3
SOCT-init-5, parkinsons, 4, 1.0, 1.0, 1.0, 0.9076923076923077, 0.7846153846153846, 0.8153846153846154, 1.525652676995378, 2.539746511989506, 1.4403881970210932, 5, 5, 5
OCT-reimplementation, balance_scale, 2, 0.7019230769230769, 0.7074340527577938, 0.6690647482014388, 0.6411483253588517, 0.6298076923076923, 0.7067307692307693, 7.078196257352829, 7.329326876904815, 8.083812669850886, 2, 2, 2
OCT-reimplementation, balance_scale, 3, 0.7307692307692307, 0.7458033573141487, 0.7362110311750599, 0.6650717703349283, 0.6682692307692307, 0.7067307692307693, 565.4882169566117, 600.5114477090538, 600.4832412153482, 3, 5, 7
OCT-reimplementation, balance_scale, 4, 0.7836538461538461, 0.7601918465227818, 0.7793764988009593, 0.7081339712918661, 0.6730769230769231, 0.6826923076923077, 601.2288479581475, 601.1998425261118, 601.2396000530571, 15, 10, 15
OCT-reimplementation, congressional_voting_records, 2, 0.9689655172413794, 0.9551724137931035, 0.9689655172413794, 0.9379310344827586, 0.9724137931034482, 0.9379310344827586, 14.728220702148974, 20.643722037784755, 13.977622979786247, 3, 3, 3
OCT-reimplementation, congressional_voting_records, 3, 0.9724137931034482, 0.9620689655172414, 0.9793103448275862, 0.9448275862068966, 0.9655172413793104, 0.9172413793103448, 600.5552569529973, 585.4543438339606, 600.8446266851388, 3, 3, 5
OCT-reimplementation, congressional_voting_records, 4, 0.993103448275862, 0.9793103448275862, 0.9793103448275862, 0.9586206896551724, 0.9655172413793104, 0.9172413793103448, 601.3162391730584, 601.3305966276675, 601.2970038368367, 10, 10, 5
OCT-reimplementation, soybean_small, 2, 0.8064516129032258, 1.0, 1.0, 0.75, 1.0, 1.0, 0.4537110631354153, 0.02840689104050398, 0.029187164269387722, 2, 3, 3
OCT-reimplementation, soybean_small, 3, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.07072757091373205, 0.07059594197198749, 0.07228215597569942, 3, 5, 3
OCT-reimplementation, soybean_small, 4, 1.0, 1.0, 1.0, 0.9375, 1.0, 1.0, 0.17512732604518533, 0.17499284725636244, 0.18122201599180698, 10, 10, 10
OCT-reimplementation, iris, 2, 0.97, 0.95, 0.97, 0.9, 0.96, 0.94, 2.35560196172446, 10.189690395258367, 7.488556275609881, 2, 2, 3
OCT-reimplementation, iris, 3, 0.98, 0.96, 0.99, 0.98, 0.96, 0.96, 44.33343245787546, 141.62006900832057, 4.560701510868967, 3, 5, 3
OCT-reimplementation, iris, 4, 1.0, 0.98, 0.98, 0.92, 0.94, 0.94, 6.822176001034677, 600.3376303776167, 0.3320642872713506, 5, 5, 5
OCT-reimplementation, wine, 2, 0.9322033898305084, 0.9747899159663865, 0.907563025210084, 0.8666666666666667, 0.9322033898305084, 0.864406779661017, 24.69370238017291, 45.291265225969255, 22.22638169117272, 2, 3, 2
OCT-reimplementation, wine, 3, 0.9661016949152542, 0.9831932773109243, 0.9915966386554622, 0.95, 0.9491525423728814, 0.9152542372881356, 600.1836864836514, 600.1922287913039, 0.1979647409170866, 3, 3, 3
OCT-reimplementation, wine, 4, 0.9830508474576272, 0.9831932773109243, 0.9915966386554622, 0.9833333333333333, 0.864406779661017, 0.9152542372881356, 237.70163038140163, 0.4591470523737371, 0.441972638014704, 5, 5, 5
OCT-reimplementation, breast_cancer, 2, 0.9498680738786279, 0.9630606860158312, 0.95, 0.9421052631578948, 0.9263157894736842, 0.9417989417989417, 600.2778734271415, 600.3111500400119, 600.282716921065, 2, 2, 2
OCT-reimplementation, breast_cancer, 3, 0.9577836411609498, 0.9920844327176781, 0.9631578947368421, 0.9421052631578948, 0.9263157894736842, 0.9523809523809523, 600.678670912981, 600.7165344217792, 600.6737794559449, 3, 7, 7
OCT-reimplementation, breast_cancer, 4, 0.9656992084432717, 0.9894459102902374, 0.968421052631579, 0.9315789473684211, 0.9210526315789473, 0.9523809523809523, 601.6938304100186, 601.672936017625, 601.6828419528902, 5, 5, 15
OCT-reimplementation, banknote_authentication, 2, 0.9135667396061269, 0.9355191256830601, 0.9224043715846995, 0.9061135371179039, 0.9015317286652079, 0.8949671772428884, 600.4420045739971, 600.4687490318902, 600.4434238886461, 3, 3, 3
OCT-reimplementation, banknote_authentication, 3, 0.9671772428884027, 0.9748633879781421, 0.966120218579235, 0.962882096069869, 0.9540481400437637, 0.962800875273523, 601.0481162876822, 601.0881453468464, 601.0888657402247, 5, 7, 7
OCT-reimplementation, banknote_authentication, 4, 0.9923413566739606, 0.9912568306010929, 0.994535519125683, 0.980349344978166, 0.9649890590809628, 0.9824945295404814, 602.6794435661286, 602.6369084338658, 602.6364359660074, 10, 10, 10
OCT-reimplementation, blood_transfusion, 2, 0.7771084337349398, 0.7775551102204409, 0.781563126252505, 0.752, 0.7550200803212851, 0.751004016064257, 163.09943764004856, 214.3973770700395, 142.23016567900777, 2, 2, 2
OCT-reimplementation, blood_transfusion, 3, 0.7931726907630522, 0.7935871743486974, 0.7995991983967936, 0.8, 0.7630522088353414, 0.7751004016064257, 600.611780396197, 600.6260021720082, 601.1364972959273, 3, 3, 3
OCT-reimplementation, blood_transfusion, 4, 0.8092369477911646, 0.8036072144288577, 0.8336673346693386, 0.78, 0.7469879518072289, 0.7630522088353414, 601.473477340769, 601.4007718930952, 601.4692596690729, 10, 5, 10
OCT-reimplementation, ionosphere, 2, 0.905982905982906, 0.9401709401709402, 0.905982905982906, 0.9145299145299145, 0.8290598290598291, 0.8034188034188035, 600.1633570743725, 600.1593698067591, 600.1651943647303, 2, 2, 2
OCT-reimplementation, ionosphere, 3, 0.9230769230769231, 0.9487179487179487, 0.905982905982906, 0.9316239316239316, 0.8205128205128205, 0.905982905982906, 600.3956425911747, 600.4180322191678, 600.4011903502978, 3, 3, 3
OCT-reimplementation, ionosphere, 4, 0.9529914529914529, 0.9658119658119658, 0.9273504273504274, 0.9145299145299145, 0.8376068376068376, 0.8034188034188035, 601.0624720910564, 601.0189884677529, 601.0243855733424, 10, 5, 15
OCT-reimplementation, parkinsons, 2, 0.9230769230769231, 0.9384615384615385, 0.9076923076923077, 0.8923076923076924, 0.8461538461538461, 0.8153846153846154, 600.1078663999215, 600.1203964920714, 600.1213708138093, 3, 3, 2
OCT-reimplementation, parkinsons, 3, 0.9076923076923077, 0.9692307692307692, 0.9615384615384616, 0.8923076923076924, 0.8769230769230769, 0.8615384615384616, 600.2361044711433, 600.2432471876964, 600.2281749281101, 3, 5, 5
OCT-reimplementation, parkinsons, 4, 0.9461538461538461, 0.9461538461538461, 0.9692307692307692, 0.8615384615384616, 0.8153846153846154, 0.8461538461538461, 68.48464259086177, 600.5307559892535, 600.5188858811744, 15, 5, 5
OCT-H-reimplementation, balance_scale, 2, 1.0, 1.0, 1.0, 0.9521531100478469, 0.9807692307692307, 0.9326923076923077, 0.9172502411529422, 0.9262888939119875, 0.9464768562465906, 2, 2, 2
OCT-H-reimplementation, balance_scale, 3, 1.0, 1.0, 1.0, 0.9665071770334929, 0.9759615384615384, 0.9423076923076923, 1.2571773319505155, 1.2544118291698396, 1.2782444381155074, 3, 3, 3
OCT-H-reimplementation, balance_scale, 4, 1.0, 1.0, 1.0, 0.9665071770334929, 0.9759615384615384, 0.9423076923076923, 2.0068816849961877, 2.0216496330685914, 2.0767588294111192, 5, 5, 5
OCT-H-reimplementation, congressional_voting_records, 2, 1.0, 1.0, 1.0, 0.9379310344827586, 0.9517241379310345, 0.9379310344827586, 0.4043295471929014, 0.6099132387898862, 0.37131627928465605, 2, 2, 2
OCT-H-reimplementation, congressional_voting_records, 3, 1.0, 1.0, 1.0, 0.9517241379310345, 0.9448275862068966, 0.9310344827586207, 0.938365563750267, 0.7420083158649504, 0.7060999940149486, 3, 3, 3
OCT-H-reimplementation, congressional_voting_records, 4, 1.0, 1.0, 1.0, 0.9379310344827586, 0.9241379310344827, 0.9310344827586207, 1.679337446577847, 2.0222772220149636, 1.6506806123070419, 5, 5, 5
OCT-H-reimplementation, soybean_small, 2, 1.0, 1.0, 1.0, 0.875, 0.875, 1.0, 0.9395991628989577, 0.8117022910155356, 0.2849859707057476, 2, 2, 3
OCT-H-reimplementation, soybean_small, 3, 1.0, 1.0, 1.0, 1.0, 0.9375, 1.0, 0.3776941900141537, 0.36788381496444345, 0.3861087141558528, 3, 3, 3
OCT-H-reimplementation, soybean_small, 4, 1.0, 1.0, 1.0, 1.0, 0.9375, 1.0, 0.511716921813786, 0.501825142186135, 0.5519199767149985, 5, 5, 5
OCT-H-reimplementation, iris, 2, 1.0, 1.0, 0.99, 0.98, 0.92, 0.94, 0.41823541605845094, 0.4488103589974344, 1.344962373841554, 2, 3, 3
OCT-H-reimplementation, iris, 3, 1.0, 1.0, 1.0, 0.9, 0.94, 0.94, 0.40233441535383463, 0.8501144959591329, 3.692574131768197, 3, 7, 3
OCT-H-reimplementation, iris, 4, 1.0, 1.0, 1.0, 0.9, 0.96, 0.94, 0.5850873319432139, 1.0312301013618708, 2.7524818661622703, 5, 5, 5
OCT-H-reimplementation, wine, 2, 1.0, 1.0, 1.0, 0.9, 0.847457627118644, 0.8813559322033898, 0.26880591409280896, 0.2710976027883589, 0.27368960715830326, 2, 2, 2
OCT-H-reimplementation, wine, 3, 1.0, 1.0, 1.0, 0.9, 0.847457627118644, 0.8813559322033898, 0.37127964198589325, 0.3713134457357228, 0.37455271696671844, 3, 3, 3
OCT-H-reimplementation, wine, 4, 1.0, 1.0, 1.0, 0.9, 0.847457627118644, 0.8813559322033898, 0.6365259559825063, 0.6110895657911897, 0.6152888792566955, 5, 5, 5
OCT-H-reimplementation, breast_cancer, 2, 1.0, 1.0, 1.0, 0.9263157894736842, 0.9263157894736842, 0.9682539682539683, 2.827528074849397, 0.4703579470515251, 0.7273252019658685, 2, 2, 2
OCT-H-reimplementation, breast_cancer, 3, 1.0, 1.0, 1.0, 0.9368421052631579, 0.9263157894736842, 0.9682539682539683, 1.2358468607999384, 0.8824212709441781, 1.1789893521927297, 3, 3, 3
OCT-H-reimplementation, breast_cancer, 4, 1.0, 1.0, 1.0, 0.9368421052631579, 0.9263157894736842, 0.9682539682539683, 2.396374932024628, 1.9990651649422944, 2.320814795792103, 5, 5, 5
OCT-H-reimplementation, banknote_authentication, 2, 1.0, 1.0, 1.0, 1.0, 0.973741794310722, 0.9978118161925602, 0.7988207498565316, 334.30182022601366, 45.11545371776447, 2, 3, 2
OCT-H-reimplementation, banknote_authentication, 3, 1.0, 1.0, 1.0, 1.0, 0.9890590809628009, 0.9934354485776805, 1.476070819888264, 516.4899457287975, 1.5238362359814346, 3, 5, 5
OCT-H-reimplementation, banknote_authentication, 4, 1.0, 1.0, 1.0, 1.0, 0.9978118161925602, 0.9934354485776805, 2.8253585901111364, 85.21007634699345, 3.026965470984578, 5, 5, 5
OCT-H-reimplementation, blood_transfusion, 2, 0.7831325301204819, 0.7995991983967936, 0.8096192384769539, 0.752, 0.7791164658634538, 0.7670682730923695, 601.2055730591528, 601.1874964293092, 601.1829686830752, 2, 2, 2
OCT-H-reimplementation, blood_transfusion, 3, 0.7831325301204819, 0.8196392785571143, 0.7855711422845691, 0.76, 0.7951807228915663, 0.7630522088353414, 601.9516068371013, 601.9796281149611, 601.9424193929881, 5, 7, 5
OCT-H-reimplementation, blood_transfusion, 4, 0.8032128514056225, 0.7995991983967936, 0.8076152304609219, 0.764, 0.7710843373493976, 0.7469879518072289, 602.9212643229403, 603.1267383340746, 603.0387680958956, 5, 5, 10
OCT-H-reimplementation, ionosphere, 2, 1.0, 1.0, 1.0, 0.905982905982906, 0.8290598290598291, 0.8717948717948718, 12.601135779172182, 3.711428144015372, 0.7461485802195966, 2, 2, 2
OCT-H-reimplementation, ionosphere, 3, 1.0, 1.0, 1.0, 0.8376068376068376, 0.8547008547008547, 0.8717948717948718, 1.2858946369960904, 23.003749346826226, 0.9940014970488846, 3, 3, 3
OCT-H-reimplementation, ionosphere, 4, 1.0, 1.0, 1.0, 0.8376068376068376, 0.8717948717948718, 0.8717948717948718, 1.9838425479829311, 2.1593809477053583, 1.6509479372762144, 5, 5, 5
OCT-H-reimplementation, parkinsons, 2, 1.0, 1.0, 1.0, 0.8923076923076924, 0.7692307692307693, 0.8769230769230769, 7.285235808696598, 2.461429193150252, 2.4091960531659424, 2, 2, 2
OCT-H-reimplementation, parkinsons, 3, 1.0, 1.0, 1.0, 0.8153846153846154, 0.7846153846153846, 0.8769230769230769, 4.6058600642718375, 19.13425653288141, 2.889318705070764, 3, 3, 3
OCT-H-reimplementation, parkinsons, 4, 1.0, 1.0, 1.0, 0.8307692307692308, 0.8153846153846154, 0.8615384615384616, 1.1820853212848306, 6.733764159027487, 1.052793525159359, 5, 5, 5
